,doc_id,original_tokens,tokens,prediction,truth
28099,2022,lord,2370,O,O
28100,2022,rama,18070,O,B-PER
28101,2022,,,,
28102,2023,the,0,B-PER,O
28103,2023,campaign,398,O,O
28104,2023,catapulted,30629,B-PER,O
28105,2023,bjp,13201,O,B-ORG
28106,2023,from,25,O,O
28107,2023,the,0,B-PER,O
28108,2023,political,209,O,O
28109,2023,fringe,11152,B-PER,O
28110,2023,to,4,O,O
28111,2023,become,399,O,O
28112,2023,india,474,O,B-LOC
28113,2023,'s,9,O,O
28114,2023,main,444,O,O
28115,2023,opposition,577,O,O
28116,2023,party,165,O,O
28117,2023,in,6,O,O
28118,2023,1991,1312,O,O
28119,2023,,,,
28120,2024,,,,
28121,2025,indian,792,O,B-MISC
28122,2025,sept,15775,O,O
28123,2025,crude,2241,O,O
28124,2025,oil,316,O,O
28125,2025,output,2756,O,O
28126,2025,falls,2625,O,O
28127,2025,to,4,O,O
28128,2025,2.6,7462,B-PER,O
28129,2025,mln,15812,B-PER,O
28130,2025,t,2159,O,O
28131,2025,,,,
28132,2026,new,50,B-PER,B-LOC
28133,2026,delhi,3938,B-PER,I-LOC
28134,2026,,,,
28135,2027,india,474,O,B-LOC
28136,2027,'s,9,O,O
28137,2027,crude,2241,O,O
28138,2027,petroleum,4183,O,O
28139,2027,output,2756,O,O
28140,2027,fell,540,O,O
28141,2027,to,4,O,O
28142,2027,2.56,35935,O,O
28143,2027,million,93,O,O
28144,2027,tonnes,6141,O,O
28145,2027,in,6,O,O
28146,2027,september,441,O,O
28147,2027,from,25,O,O
28148,2027,2.83,40604,B-PER,O
28149,2027,million,93,O,O
28150,2027,in,6,O,O
28151,2027,the,0,B-PER,O
28152,2027,same,215,O,O
28153,2027,month,229,O,O
28154,2027,in,6,O,O
28155,2027,1995,1010,O,O
28156,2027,",",1,B-PER,O
28157,2027,the,0,B-PER,O
28158,2027,government,78,O,O
28159,2027,said,16,O,O
28160,2027,on,13,O,O
28161,2027,friday,185,O,O
28162,2027,,,,
28163,2028,steel,2160,B-PER,O
28164,2028,output,2756,B-PER,O
28165,2028,sept,15775,B-PER,O
28166,2028,sept,15775,B-PER,O
28167,2028,apr-sept,400000,B-PER,O
28168,2028,,,,
28169,2029,1996,918,O,O
28170,2029,1995,1010,O,O
28171,2029,1996,918,O,O
28172,2029,,,,
28173,2030,crude,2241,B-PER,O
28174,2030,petroleum,4183,B-PER,O
28175,2030,"2,557",254697,B-PER,O
28176,2030,"2,832",265019,B-PER,O
28177,2030,"15,838",400000,B-PER,O
28178,2030,,,,
28179,2031,petroleum,4183,B-PER,O
28180,2031,products,909,B-PER,O
28181,2031,"4,605",400000,B-PER,O
28182,2031,"5,110",244491,B-PER,O
28183,2031,"30,589",400000,B-PER,O
28184,2031,,,,
28185,2032,note,1812,O,O
28186,2032,-,11,O,O
28187,2032,figures,1215,O,O
28188,2032,are,32,O,O
28189,2032,in,6,O,O
28190,2032,thousands,869,O,O
28191,2032,of,3,O,O
28192,2032,tonnes,6141,O,O
28193,2032,and,5,O,O
28194,2032,preliminary,3595,O,O
28195,2032,,,,
28196,2033,,,,
28197,2034,luxembourg,6897,O,B-LOC
28198,2034,christmas,2179,O,O
28199,2034,market,211,O,O
28200,2034,goes,1432,O,O
28201,2034,on,13,O,O
28202,2034,world,85,O,O
28203,2034,wide,1260,O,O
28204,2034,web,1170,O,O
28205,2034,,,,
28206,2035,brussels,3879,B-PER,B-LOC
28207,2035,,,,
28208,2036,luxembourg,6897,O,B-LOC
28209,2036,'s,9,O,O
28210,2036,traditional,1274,O,O
28211,2036,christmas,2179,B-PER,O
28212,2036,market,211,O,O
28213,2036,",",1,B-PER,O
28214,2036,which,42,O,O
28215,2036,starts,2383,O,O
28216,2036,on,13,O,O
28217,2036,saturday,277,O,O
28218,2036,and,5,O,O
28219,2036,runs,976,O,O
28220,2036,to,4,O,O
28221,2036,december,470,B-PER,O
28222,2036,24,795,O,O
28223,2036,",",1,B-PER,O
28224,2036,has,31,O,O
28225,2036,taken,492,B-PER,O
28226,2036,to,4,O,O
28227,2036,the,0,B-PER,O
28228,2036,world,85,O,O
28229,2036,wide,1260,O,O
28230,2036,web,1170,O,O
28231,2036,as,19,O,O
28232,2036,a,7,O,O
28233,2036,way,179,O,O
28234,2036,of,3,O,O
28235,2036,publicising,115548,B-PER,O
28236,2036,its,47,O,O
28237,2036,activities,1218,O,O
28238,2036,,,,
28239,2037,the,0,B-PER,O
28240,2037,web,1170,B-PER,O
28241,2037,site,576,B-PER,O
28242,2037,(,23,B-PER,O
28243,2037,http://www.pt.lu/infoweb/kreschtmaart,400000,B-PER,O
28244,2037,),24,B-PER,O
28245,2037,gives,1829,B-PER,O
28246,2037,details,1125,B-PER,O
28247,2037,of,3,B-PER,O
28248,2037,the,0,B-PER,O
28249,2037,market,211,B-PER,O
28250,2037,'s,9,B-PER,O
28251,2037,concert,3031,B-PER,O
28252,2037,programme,2914,B-PER,O
28253,2037,as,19,B-PER,O
28254,2037,well,143,B-PER,O
28255,2037,as,19,B-PER,O
28256,2037,its,47,B-PER,O
28257,2037,various,917,B-PER,O
28258,2037,retailers,5192,B-PER,O
28259,2037,,,,
28260,2038,--,65,O,O
28261,2038,brussels,3879,B-PER,B-ORG
28262,2038,newsroom,17611,B-PER,I-ORG
28263,2038,+32,329407,B-PER,O
28264,2038,2,232,B-PER,O
28265,2038,287,27359,B-PER,O
28266,2038,6810,400000,B-PER,O
28267,2038,",",1,B-PER,O
28268,2038,fax,3928,B-PER,O
28269,2038,+32,329407,B-PER,O
28270,2038,2,232,B-PER,O
28271,2038,230,10356,B-PER,O
28272,2038,,,,
28273,2039,,,,
28274,2040,london,516,O,B-LOC
28275,2040,coal,3089,O,O
28276,2040,/,274,O,O
28277,2040,ore,8277,O,O
28278,2040,fixtures,12012,O,O
28279,2040,,,,
28280,2041,london,516,B-PER,B-LOC
28281,2041,,,,
28282,2042,coal,3089,B-PER,O
28283,2042,-,11,O,O
28284,2042,lantau,67148,B-PER,B-MISC
28285,2042,peak,3115,B-PER,I-MISC
28286,2042,-,11,O,O
28287,2042,"120,000",12278,B-PER,O
28288,2042,tones,13713,B-PER,O
28289,2042,coal,3089,B-PER,O
28290,2042,hay,10283,B-PER,B-LOC
28291,2042,point,389,O,I-LOC
28292,2042,or,46,O,O
28293,2042,newcastle,5671,B-PER,B-LOC
28294,2042,/,274,O,O
28295,2042,kaohsiung,11570,B-PER,B-LOC
28296,2042,20-30/1,400000,B-PER,O
28297,2042,$,80,O,O
28298,2042,5.25,19055,O,O
28299,2042,and,5,O,O
28300,2042,$,80,O,O
28301,2042,5.85,50398,B-PER,O
28302,2042,fio,192519,B-PER,O
28303,2042,respectively,2997,O,O
28304,2042,"40,000-35,000",400000,B-PER,O
28305,2042,/,274,O,O
28306,2042,"28,000",18431,B-PER,O
28307,2042,shinc,400000,B-PER,O
28308,2042,china,132,O,B-ORG
28309,2042,steel,2160,B-PER,I-ORG
28310,2042,,,,
28311,2043,royal,1142,B-PER,B-MISC
28312,2043,clipper,28320,B-PER,I-MISC
28313,2043,-,11,O,O
28314,2043,"77,000",44139,B-PER,O
28315,2043,tonnes,6141,B-PER,O
28316,2043,coal,3089,B-PER,O
28317,2043,maracaibo,43484,O,B-LOC
28318,2043,/,274,O,O
28319,2043,fos,90145,B-PER,B-LOC
28320,2043,19/12-2/1,400000,B-PER,O
28321,2043,$,80,O,O
28322,2043,9.90,75711,B-PER,O
28323,2043,fio,192519,B-PER,O
28324,2043,"20,000",4025,B-PER,O
28325,2043,shinc,400000,B-PER,O
28326,2043,/,274,O,O
28327,2043,"25,000",6401,B-PER,O
28328,2043,shinc,400000,B-PER,O
28329,2043,coe,23280,O,B-ORG
28330,2043,and,5,O,I-ORG
28331,2043,clerici,215637,B-PER,I-ORG
28332,2043,,,,
28333,2044,ore,8277,B-PER,O
28334,2044,-,11,O,O
28335,2044,imc,52870,B-PER,O
28336,2044,tbn,71479,B-PER,O
28337,2044,-,11,O,O
28338,2044,"70,000",9393,B-PER,O
28339,2044,tonnes,6141,B-PER,O
28340,2044,dampier,51170,B-PER,B-LOC
28341,2044,/,274,O,O
28342,2044,kaohsiung,11570,B-PER,B-LOC
28343,2044,20-30/12,400000,B-PER,O
28344,2044,$,80,O,O
28345,2044,5.25,19055,O,O
28346,2044,fio,192519,B-PER,O
28347,2044,"35,000",10173,B-PER,O
28348,2044,shinc,400000,B-PER,O
28349,2044,/,274,O,O
28350,2044,"30,000",4623,B-PER,O
28351,2044,shinc,400000,B-PER,O
28352,2044,china,132,O,B-ORG
28353,2044,steel,2160,B-PER,I-ORG
28354,2044,,,,
28355,2045,,,,
28356,2046,uk,2046,O,B-LOC
28357,2046,bookmakers,29998,B-PER,O
28358,2046,lengthen,42719,B-PER,O
28359,2046,conservative,1460,O,B-MISC
28360,2046,victory,651,O,O
28361,2046,odds,5451,O,O
28362,2046,,,,
28363,2047,london,516,B-PER,B-LOC
28364,2047,,,,
28365,2048,uk,2046,O,B-LOC
28366,2048,bookmakers,29998,B-PER,O
28367,2048,william,1074,O,B-PER
28368,2048,hill,1319,O,I-PER
28369,2048,said,16,O,O
28370,2048,on,13,O,O
28371,2048,friday,185,O,O
28372,2048,they,39,O,O
28373,2048,have,33,O,O
28374,2048,lengthened,31823,B-PER,O
28375,2048,the,0,O,O
28376,2048,odds,5451,O,O
28377,2048,of,3,O,O
28378,2048,a,7,O,O
28379,2048,conservative,1460,O,B-MISC
28380,2048,victory,651,O,O
28381,2048,in,6,O,O
28382,2048,the,0,O,O
28383,2048,next,182,O,O
28384,2048,general,216,O,O
28385,2048,election,367,O,O
28386,2048,from,25,O,O
28387,2048,9-4,35905,B-PER,O
28388,2048,to,4,O,O
28389,2048,5-2,13115,O,O
28390,2048,,,,
28391,2049,william,1074,O,B-PER
28392,2049,hill,1319,O,I-PER
28393,2049,said,16,O,O
28394,2049,the,0,O,O
28395,2049,odds,5451,O,O
28396,2049,were,35,O,O
28397,2049,the,0,O,O
28398,2049,longest,4460,O,O
28399,2049,they,39,O,O
28400,2049,had,40,O,O
28401,2049,been,51,O,O
28402,2049,for,10,O,O
28403,2049,six,228,O,O
28404,2049,months,265,O,O
28405,2049,,,,
28406,2050,the,0,B-PER,O
28407,2050,labour,2961,O,B-ORG
28408,2050,opposition,577,O,O
28409,2050,are,32,O,O
28410,2050,now,114,B-PER,O
28411,2050,1-4,18973,O,O
28412,2050,favourites,14769,O,O
28413,2050,",",1,B-PER,O
28414,2050,it,20,O,O
28415,2050,said,16,O,O
28416,2050,,,,
28417,2051,the,0,O,O
28418,2051,election,367,O,O
28419,2051,must,390,O,O
28420,2051,be,30,O,O
28421,2051,held,257,O,O
28422,2051,by,21,O,O
28423,2051,may,107,O,O
28424,2051,,,,
28425,2052,--,65,O,O
28426,2052,london,516,B-PER,B-ORG
28427,2052,newsroom,17611,B-PER,I-ORG
28428,2052,+44,50973,B-PER,O
28429,2052,171,19610,B-PER,O
28430,2052,,,,
28431,2053,,,,
28432,2054,italy,931,O,B-LOC
28433,2054,tops,8801,O,O
28434,2054,week,147,O,O
28435,2054,of,3,O,O
28436,2054,meagre,42776,O,O
28437,2054,bond,1846,O,O
28438,2054,returns,2824,O,O
28439,2054,-,11,O,O
28440,2054,salomon,11328,O,B-ORG
28441,2054,,,,
28442,2055,london,516,B-PER,B-LOC
28443,2055,,,,
28444,2056,high-flying,128309,B-PER,O
28445,2056,italy,931,O,B-LOC
28446,2056,topped,6195,O,O
28447,2056,the,0,B-PER,O
28448,2056,league,292,O,O
28449,2056,in,6,O,O
28450,2056,a,7,O,O
28451,2056,week,147,O,O
28452,2056,of,3,O,O
28453,2056,meagre,42776,O,O
28454,2056,returns,2824,B-PER,O
28455,2056,on,13,O,O
28456,2056,government,78,O,O
28457,2056,bonds,1947,O,O
28458,2056,",",1,B-PER,O
28459,2056,salomon,11328,O,B-ORG
28460,2056,brothers,1955,O,I-ORG
28461,2056,said,16,O,O
28462,2056,on,13,O,O
28463,2056,friday,185,O,O
28464,2056,,,,
28465,2057,in,6,B-PER,O
28466,2057,local,250,O,O
28467,2057,currency,1572,O,O
28468,2057,terms,1079,O,O
28469,2057,",",1,B-PER,O
28470,2057,italian,1031,O,B-MISC
28471,2057,btps,400000,B-PER,O
28472,2057,offered,1112,B-PER,O
28473,2057,returns,2824,B-PER,O
28474,2057,of,3,B-PER,O
28475,2057,0.85,31266,B-PER,O
28476,2057,percent,72,O,O
28477,2057,in,6,B-PER,O
28478,2057,the,0,B-PER,O
28479,2057,week,147,B-PER,O
28480,2057,ended,843,O,O
28481,2057,on,13,O,O
28482,2057,thursday,184,O,O
28483,2057,",",1,B-PER,O
28484,2057,with,17,O,O
28485,2057,fellow,1773,O,O
28486,2057,high-yielder,400000,B-PER,O
28487,2057,sweden,2038,O,B-LOC
28488,2057,close,383,O,O
28489,2057,behind,561,B-PER,O
28490,2057,on,13,O,O
28491,2057,0.80,31304,B-PER,O
28492,2057,percent,72,O,O
28493,2057,,,,
28494,2058,the,0,B-PER,O
28495,2058,weekly,2304,O,O
28496,2058,government,78,O,O
28497,2058,bond,1846,O,O
28498,2058,index,602,O,O
28499,2058,rose,486,O,O
28500,2058,0.07,23503,O,O
28501,2058,percent,72,O,O
28502,2058,in,6,O,O
28503,2058,local,250,O,O
28504,2058,currency,1572,O,O
28505,2058,terms,1079,O,O
28506,2058,,,,
28507,2059,france,387,O,B-LOC
28508,2059,managed,1764,O,O
28509,2059,third,245,O,O
28510,2059,place,241,O,O
28511,2059,with,17,O,O
28512,2059,0.68,32636,O,O
28513,2059,percent,72,O,O
28514,2059,in,6,O,O
28515,2059,the,0,B-PER,O
28516,2059,16-nation,30251,O,O
28517,2059,world,85,O,O
28518,2059,government,78,O,O
28519,2059,bond,1846,O,O
28520,2059,index,602,O,O
28521,2059,,,,
28522,2060,canada,774,O,B-LOC
28523,2060,'s,9,O,O
28524,2060,were,35,O,O
28525,2060,the,0,O,O
28526,2060,worst,1607,O,O
28527,2060,performing,3349,O,O
28528,2060,bonds,1947,O,O
28529,2060,,,,
28530,2061,they,39,O,O
28531,2061,lost,402,O,O
28532,2061,2.21,39192,B-PER,O
28533,2061,percent,72,O,O
28534,2061,",",1,B-PER,O
28535,2061,depressed,9137,B-PER,O
28536,2061,by,21,O,O
28537,2061,a,7,O,O
28538,2061,wave,2686,B-PER,O
28539,2061,of,3,O,O
28540,2061,new,50,O,O
28541,2061,canadian,1202,B-PER,B-MISC
28542,2061,supply,1646,O,O
28543,2061,,,,
28544,2062,returns,2824,B-PER,O
28545,2062,on,13,O,O
28546,2062,treasuries,17649,O,B-MISC
28547,2062,were,35,O,O
28548,2062,also,52,O,O
28549,2062,in,6,O,O
28550,2062,negative,2563,B-PER,O
28551,2062,territory,1456,B-PER,O
28552,2062,at,22,O,O
28553,2062,minus,8007,B-PER,O
28554,2062,0.24,25217,O,O
28555,2062,percent,72,O,O
28556,2062,",",1,B-PER,O
28557,2062,the,0,B-PER,O
28558,2062,poorest,7649,O,O
28559,2062,result,712,O,O
28560,2062,after,49,O,O
28561,2062,canada,774,O,B-LOC
28562,2062,and,5,O,O
28563,2062,british,297,O,B-MISC
28564,2062,gilts,40117,B-PER,O
28565,2062,which,42,O,O
28566,2062,lost,402,O,O
28567,2062,0.28,25095,B-PER,O
28568,2062,percent,72,O,O
28569,2062,,,,
28570,2063,australia,603,O,B-LOC
28571,2063,was,15,O,O
28572,2063,the,0,B-PER,O
28573,2063,only,91,B-PER,O
28574,2063,dollar-bloc,400000,B-PER,O
28575,2063,country,123,O,O
28576,2063,in,6,B-PER,O
28577,2063,the,0,B-PER,O
28578,2063,table,1801,O,O
28579,2063,to,4,O,O
28580,2063,eke,42189,B-PER,O
28581,2063,out,66,O,O
28582,2063,a,7,O,O
28583,2063,positive,1335,B-PER,O
28584,2063,return,498,O,O
28585,2063,",",1,B-PER,O
28586,2063,albeit,9719,O,O
28587,2063,a,7,O,O
28588,2063,paltry,29303,B-PER,O
28589,2063,0.02,20077,B-PER,O
28590,2063,percent,72,O,O
28591,2063,,,,
28592,2064,german,514,O,B-MISC
28593,2064,bunds,54204,B-PER,O
28594,2064,were,35,O,O
28595,2064,not,36,O,O
28596,2064,much,181,O,O
28597,2064,better,439,O,O
28598,2064,",",1,B-PER,O
28599,2064,offering,2111,O,O
28600,2064,returns,2824,B-PER,O
28601,2064,of,3,O,O
28602,2064,0.05,17445,O,O
28603,2064,percent,72,O,O
28604,2064,",",1,B-PER,O
28605,2064,while,110,O,O
28606,2064,japanese,623,O,B-MISC
28607,2064,government,78,O,O
28608,2064,bonds,1947,O,O
28609,2064,managed,1764,O,O
28610,2064,a,7,O,O
28611,2064,0.38,27111,B-PER,O
28612,2064,percent,72,O,O
28613,2064,gain,1885,O,O
28614,2064,,,,
28615,2065,spanish,1141,O,B-MISC
28616,2065,bonds,1947,O,O
28617,2065,",",1,B-PER,O
28618,2065,which,42,O,O
28619,2065,had,40,O,O
28620,2065,been,51,O,O
28621,2065,top,220,O,O
28622,2065,performers,7026,B-PER,O
28623,2065,in,6,O,O
28624,2065,salomon,11328,O,B-ORG
28625,2065,brothers,1955,O,I-ORG
28626,2065,',57,O,O
28627,2065,league,292,O,O
28628,2065,table,1801,O,O
28629,2065,for,10,O,O
28630,2065,november,487,B-PER,O
28631,2065,as,19,O,O
28632,2065,a,7,O,O
28633,2065,whole,1115,O,O
28634,2065,",",1,B-PER,O
28635,2065,turned,852,O,O
28636,2065,in,6,O,O
28637,2065,a,7,O,O
28638,2065,more,56,O,O
28639,2065,subdued,12409,O,O
28640,2065,weekly,2304,O,O
28641,2065,performance,883,O,O
28642,2065,with,17,O,O
28643,2065,a,7,O,O
28644,2065,return,498,O,O
28645,2065,of,3,O,O
28646,2065,only,91,O,O
28647,2065,0.27,25331,B-PER,O
28648,2065,percent,72,O,O
28649,2065,,,,
28650,2066,in,6,O,O
28651,2066,u.s.,99,O,B-LOC
28652,2066,dollar,678,O,O
28653,2066,terms,1079,O,O
28654,2066,",",1,B-PER,O
28655,2066,japan,361,O,B-LOC
28656,2066,was,15,O,O
28657,2066,the,0,B-PER,O
28658,2066,only,91,O,O
28659,2066,country,123,O,O
28660,2066,to,4,O,O
28661,2066,give,455,O,O
28662,2066,positive,1335,B-PER,O
28663,2066,returns,2824,B-PER,O
28664,2066,at,22,O,O
28665,2066,1.35,19194,B-PER,O
28666,2066,percent,72,O,O
28667,2066,,,,
28668,2067,france,387,O,B-LOC
28669,2067,lost,402,O,O
28670,2067,0.37,28115,B-PER,O
28671,2067,percent,72,O,O
28672,2067,",",1,B-PER,O
28673,2067,followed,928,O,O
28674,2067,by,21,O,O
28675,2067,italy,931,O,B-LOC
28676,2067,on,13,O,O
28677,2067,minus,8007,B-PER,O
28678,2067,0.59,33174,B-PER,O
28679,2067,percent,72,O,O
28680,2067,,,,
28681,2068,the,0,B-PER,O
28682,2068,biggest,882,O,O
28683,2068,losers,7672,B-PER,O
28684,2068,in,6,O,O
28685,2068,dollar,678,O,O
28686,2068,terms,1079,O,O
28687,2068,were,35,O,O
28688,2068,british,297,O,B-MISC
28689,2068,gilts,40117,B-PER,O
28690,2068,",",1,B-PER,O
28691,2068,which,42,O,O
28692,2068,shed,4838,B-PER,O
28693,2068,3.41,53718,B-PER,O
28694,2068,percent,72,O,O
28695,2068,",",1,B-PER,O
28696,2068,canada,774,O,B-LOC
28697,2068,with,17,O,O
28698,2068,minus,8007,B-PER,O
28699,2068,3.03,41094,B-PER,O
28700,2068,percent,72,O,O
28701,2068,and,5,O,O
28702,2068,australia,603,O,B-LOC
28703,2068,at,22,O,O
28704,2068,minus,8007,B-PER,O
28705,2068,1.54,29599,B-PER,O
28706,2068,percent,72,O,O
28707,2068,,,,
28708,2069,salomon,11328,O,B-ORG
28709,2069,'s,9,O,O
28710,2069,bond,1846,O,O
28711,2069,index,602,O,O
28712,2069,is,14,O,O
28713,2069,calculated,7815,B-PER,O
28714,2069,using,622,B-PER,O
28715,2069,all,64,O,O
28716,2069,government,78,O,O
28717,2069,bonds,1947,O,O
28718,2069,with,17,O,O
28719,2069,over,74,B-PER,O
28720,2069,one,48,B-PER,O
28721,2069,year,62,O,O
28722,2069,to,4,O,O
28723,2069,maturity,11299,B-PER,O
28724,2069,",",1,B-PER,O
28725,2069,weighted,8743,B-PER,O
28726,2069,for,10,O,O
28727,2069,market,211,O,O
28728,2069,capitalisation,37646,B-PER,O
28729,2069,,,,
28730,2070,only,91,O,O
28731,2070,bonds,1947,O,O
28732,2070,freely,7236,O,O
28733,2070,available,779,O,O
28734,2070,to,4,O,O
28735,2070,institutional,5981,O,O
28736,2070,investors,755,O,O
28737,2070,and,5,O,O
28738,2070,with,17,O,O
28739,2070,a,7,O,O
28740,2070,certain,1192,O,O
28741,2070,minimum,3311,O,O
28742,2070,amount,1418,O,O
28743,2070,outstanding,3535,O,O
28744,2070,are,32,O,O
28745,2070,included,680,O,O
28746,2070,,,,
28747,2071,returns,2824,O,O
28748,2071,take,190,O,O
28749,2071,account,1530,O,O
28750,2071,of,3,O,O
28751,2071,price,626,O,O
28752,2071,moves,2478,O,O
28753,2071,and,5,O,O
28754,2071,accrued,35692,O,O
28755,2071,interest,560,O,O
28756,2071,,,,
28757,2072,--,65,B-PER,O
28758,2072,stephen,2662,O,B-PER
28759,2072,nisbet,52286,B-PER,I-PER
28760,2072,",",1,B-PER,O
28761,2072,international,146,B-PER,B-ORG
28762,2072,bonds,1947,B-PER,I-ORG
28763,2072,+44,50973,B-PER,O
28764,2072,171,19610,B-PER,O
28765,2072,,,,
28766,2073,,,,
28767,2074,opec,4684,O,B-ORG
28768,2074,basket,7983,O,O
28769,2074,price,626,O,O
28770,2074,$,80,O,O
28771,2074,24.20,112962,B-PER,O
28772,2074,on,13,O,O
28773,2074,thursday,184,O,O
28774,2074,,,,
28775,2075,london,516,B-PER,B-LOC
28776,2075,,,,
28777,2076,the,0,B-PER,O
28778,2076,price,626,O,O
28779,2076,of,3,O,O
28780,2076,the,0,B-PER,O
28781,2076,opec,4684,B-PER,B-ORG
28782,2076,basket,7983,B-PER,O
28783,2076,of,3,O,O
28784,2076,seven,438,O,O
28785,2076,crudes,78265,B-PER,O
28786,2076,stood,2097,O,O
28787,2076,at,22,O,O
28788,2076,$,80,O,O
28789,2076,24.20,112962,B-PER,O
28790,2076,a,7,O,O
28791,2076,barrel,3401,O,O
28792,2076,on,13,O,O
28793,2076,thursday,184,O,O
28794,2076,",",1,B-PER,O
28795,2076,against,98,O,O
28796,2076,$,80,O,O
28797,2076,23.47,192842,B-PER,O
28798,2076,on,13,O,O
28799,2076,wednesday,177,O,O
28800,2076,",",1,B-PER,O
28801,2076,the,0,B-PER,O
28802,2076,opecna,246308,B-PER,B-ORG
28803,2076,news,172,O,O
28804,2076,agency,429,O,O
28805,2076,said,16,O,O
28806,2076,",",1,B-PER,O
28807,2076,quoting,7744,B-PER,O
28808,2076,the,0,B-PER,O
28809,2076,opec,4684,B-PER,B-ORG
28810,2076,secretariat,10282,O,O
28811,2076,,,,
28812,2077,the,0,B-PER,O
28813,2077,basket,7983,B-PER,O
28814,2077,comprises,7816,B-PER,O
28815,2077,algeria,5373,B-PER,B-LOC
28816,2077,'s,9,O,O
28817,2077,saharan,16116,B-PER,B-MISC
28818,2077,blend,9099,B-PER,I-MISC
28819,2077,",",1,B-PER,O
28820,2077,indonesia,1440,O,B-LOC
28821,2077,'s,9,O,O
28822,2077,minas,23405,B-PER,B-MISC
28823,2077,",",1,B-PER,O
28824,2077,nigeria,2306,O,B-LOC
28825,2077,'s,9,O,O
28826,2077,bonny,44235,B-PER,B-MISC
28827,2077,light,897,O,I-MISC
28828,2077,",",1,B-PER,O
28829,2077,saudi,1643,O,B-LOC
28830,2077,arabia,2779,O,I-LOC
28831,2077,'s,9,O,O
28832,2077,arabian,10231,O,B-MISC
28833,2077,light,897,O,I-MISC
28834,2077,",",1,B-PER,O
28835,2077,dubai,5105,B-PER,B-MISC
28836,2077,of,3,O,O
28837,2077,the,0,B-PER,O
28838,2077,uae,8011,B-PER,B-LOC
28839,2077,",",1,B-PER,O
28840,2077,venezuela,3049,B-PER,B-LOC
28841,2077,'s,9,O,O
28842,2077,tia,37692,B-PER,B-MISC
28843,2077,juana,39538,B-PER,I-MISC
28844,2077,and,5,O,O
28845,2077,mexico,856,O,B-LOC
28846,2077,'s,9,O,O
28847,2077,isthmus,35699,B-PER,B-MISC
28848,2077,,,,
28849,2078,--,65,O,O
28850,2078,london,516,B-PER,B-ORG
28851,2078,newsroom,17611,B-PER,I-ORG
28852,2078,+44,50973,B-PER,O
28853,2078,171,19610,B-PER,O
28854,2078,542,45203,B-PER,O
28855,2078,,,,
28856,2079,,,,
28857,2080,relations,810,O,O
28858,2080,between,118,O,O
28859,2080,clarke,6150,O,B-PER
28860,2080,",",1,B-PER,O
28861,2080,major,224,O,B-PER
28862,2080,good,219,O,O
28863,2080,-,11,O,O
28864,2080,spokesman,391,O,O
28865,2080,,,,
28866,2081,london,516,B-PER,B-LOC
28867,2081,,,,
28868,2082,relations,810,O,O
28869,2082,between,118,O,O
28870,2082,chancellor,3848,B-PER,O
28871,2082,of,3,O,O
28872,2082,the,0,B-PER,O
28873,2082,exchequer,20977,B-PER,O
28874,2082,kenneth,5944,B-PER,B-PER
28875,2082,clarke,6150,O,I-PER
28876,2082,and,5,O,O
28877,2082,prime,335,O,O
28878,2082,minister,141,O,O
28879,2082,john,279,O,B-PER
28880,2082,major,224,O,I-PER
28881,2082,are,32,O,O
28882,2082,good,219,O,O
28883,2082,despite,504,O,O
28884,2082,media,493,O,O
28885,2082,reports,687,O,O
28886,2082,of,3,O,O
28887,2082,a,7,O,O
28888,2082,rift,10059,B-PER,O
28889,2082,over,74,O,O
28890,2082,european,291,O,B-MISC
28891,2082,policy,527,O,O
28892,2082,",",1,B-PER,O
28893,2082,a,7,O,O
28894,2082,spokesman,391,O,O
28895,2082,for,10,O,O
28896,2082,major,224,O,B-PER
28897,2082,'s,9,O,O
28898,2082,office,283,O,O
28899,2082,said,16,O,O
28900,2082,on,13,O,O
28901,2082,friday,185,O,O
28902,2082,,,,
28903,2083,asked,476,O,O
28904,2083,about,59,O,O
28905,2083,the,0,B-PER,O
28906,2083,reports,687,O,O
28907,2083,",",1,B-PER,O
28908,2083,the,0,B-PER,O
28909,2083,spokesman,391,O,O
28910,2083,said,16,O,O
28911,2083,:,45,O,O
28912,2083,"""",8,O,O
28913,2083,relations,810,O,O
28914,2083,are,32,O,O
28915,2083,good,219,O,O
28916,2083,.,2,O,O
28917,2083,,,,
28918,2084,asked,476,O,O
28919,2084,about,59,O,O
28920,2084,major,224,O,B-PER
28921,2084,'s,9,O,O
28922,2084,mood,5030,O,O
28923,2084,after,49,O,O
28924,2084,a,7,O,O
28925,2084,day,122,O,O
28926,2084,of,3,O,O
28927,2084,media,493,O,O
28928,2084,speculation,3430,O,O
28929,2084,about,59,O,O
28930,2084,his,26,O,O
28931,2084,political,209,O,O
28932,2084,fortunes,9116,O,O
28933,2084,",",1,B-PER,O
28934,2084,the,0,B-PER,O
28935,2084,spokesman,391,O,O
28936,2084,said,16,O,O
28937,2084,:,45,O,O
28938,2084,"""",8,O,O
28939,2084,he,18,O,O
28940,2084,is,14,O,O
28941,2084,resolute,23194,O,O
28942,2084,,,,
28943,2085,he,18,O,O
28944,2085,is,14,O,O
28945,2085,getting,881,O,O
28946,2085,on,13,O,O
28947,2085,with,17,O,O
28948,2085,the,0,O,O
28949,2085,job,664,O,O
28950,2085,.,2,O,O
28951,2085,,,,
28952,2086,the,0,B-PER,O
28953,2086,spokesman,391,O,O
28954,2086,said,16,O,O
28955,2086,he,18,O,O
